IP,Time,URL,Status,istatus,RT,Method,URL1
10.153.142.176,20-04-2021 06:46,/api/v1/ping?zip=93314&lead_type_id=4&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0499&filters%5Binsured%5D=0&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=47&filters%5Blife_applicant_age%5D=47&filters%5Bauto_lead_driver_age%5D=47&filters%5Bauto_driver_age_min_max%5D=47&filters%5Bauto_continuous_insurance%5D=0&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.062,GET ,/api/v1/ping
10.159.242.8,20-04-2021 06:46,/api/v1/search_quotecalls_users?accidents=0%0A%20%20%20%20%20%20%20%20&affiliate_id=1657&birth_date=&caller_id=5108134064%0A%20%20%20%20%20%20%20%20&continuously_insured=Less%20than%2012%20months&customer_name=Indra%20Erdenekhuyag%0A%20%20%20%20%20%20%20%20&dui=0&home_claims=0%0A%20%20%20%20%20%20%20%20&insurance_company=&insured=0%0A%20%20%20%20%20%20%20%20&own_home=0&preexisting_conditions=0&quote_calls_lead_type_id=3%0A%20%20%20%20%20%20%20%20&sr_22=0&zip_code=94546&credit=%0A%20%20%20%20%20%20%20%20&requested_coverage=Standard,200,2983,0.219,GET ,/api/v1/search_quotecalls_users
10.187.76.239,20-04-2021 06:46,/api/v1/ping?zip=07712&lead_type_id=4&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12006&source_id=InHouse&filters%5Binsured%5D=0&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=0&filters%5Bno_preexisting_life%5D=0&filters%5Bhealth_applicant_age%5D=56&filters%5Blife_applicant_age%5D=56&filters%5Bauto_lead_driver_age%5D=56&filters%5Bauto_driver_age_min_max%5D=56&filters%5Bauto_continuous_insurance%5D=0&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.056,GET ,/api/v1/ping
10.153.142.176,20-04-2021 06:46,/api/v1/lead_validation?token=qwertyuiopasdfghjklzxcvbnm123456&scrub=1&turbo=1&phone=3106316762&verify_email=1&email=Marjorieashipp@yahoo.com,200,700,0.037,GET ,/api/v1/lead_validation
10.187.76.239,20-04-2021 06:46,/api/lead_dispositions?key=yhQwEoXKZU4y8RntnibxFmoy29UJqArr,200,728,0.037,GET ,/api/lead_dispositions
10.159.242.8,20-04-2021 06:46,/api/v1/ping?zip=21221&lead_type_id=4&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e086c&filters%5Binsured%5D=0&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=62&filters%5Blife_applicant_age%5D=62&filters%5Bauto_lead_driver_age%5D=62&filters%5Bauto_driver_age_min_max%5D=62&filters%5Bauto_continuous_insurance%5D=0&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.062,GET ,/api/v1/ping
10.187.76.239,20-04-2021 06:46,/api/v1/ping?zip=20711&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0a1b&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=59&filters%5Blife_applicant_age%5D=59&filters%5Bauto_lead_driver_age%5D=59&filters%5Bauto_driver_age_min_max%5D=59&filters%5Bauto_continuous_insurance%5D=2&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.058,GET ,/api/v1/ping
10.159.242.8,20-04-2021 06:46,/api/v1/search_quotecalls_users?accidents=0%0A%20%20%20%20%20%20%20%20&affiliate_id=1657&birth_date=&caller_id=6602509309%0A%20%20%20%20%20%20%20%20&continuously_insured=Less%20than%2012%20months&customer_name=Tammy%20Brewer%0A%20%20%20%20%20%20%20%20&dui=0&home_claims=0%0A%20%20%20%20%20%20%20%20&insurance_company=&insured=0%0A%20%20%20%20%20%20%20%20&own_home=0&preexisting_conditions=0&quote_calls_lead_type_id=3%0A%20%20%20%20%20%20%20%20&sr_22=0&zip_code=64735&credit=%0A%20%20%20%20%20%20%20%20&requested_coverage=Standard,200,2983,0.235,GET ,/api/v1/search_quotecalls_users
10.153.142.176,20-04-2021 06:46,/api/v1/ping?zip=93638&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0871&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=24&filters%5Blife_applicant_age%5D=24&filters%5Bauto_lead_driver_age%5D=24&filters%5Bauto_driver_age_min_max%5D=24&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=1&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.077,GET ,/api/v1/ping
10.187.76.239,20-04-2021 06:46,/api/v1/ping?zip=03060&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e096d&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=31&filters%5Blife_applicant_age%5D=31&filters%5Bauto_lead_driver_age%5D=31&filters%5Bauto_driver_age_min_max%5D=31&filters%5Bauto_continuous_insurance%5D=2&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,240,0.06,GET ,/api/v1/ping
10.159.242.8,20-04-2021 06:46,/api/v1/ping?zip=38134&lead_type_id=10&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e088a&filters%5Binsured%5D=0&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=72&filters%5Blife_applicant_age%5D=72&filters%5Bauto_lead_driver_age%5D=72&filters%5Bauto_driver_age_min_max%5D=72&filters%5Bauto_continuous_insurance%5D=0&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.275,GET ,/api/v1/ping
10.153.142.176,20-04-2021 06:46,/api/v1/ping?zip=85004&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12162&source_id=5332&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=32&filters%5Blife_applicant_age%5D=32&filters%5Bauto_lead_driver_age%5D=32&filters%5Bauto_driver_age_min_max%5D=32&filters%5Bauto_continuous_insurance%5D=0&filters%5Bauto_lead_credit_rating%5D=1&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.066,GET ,/api/v1/ping
10.159.242.8,20-04-2021 06:46,/api/v1/ping?zip=50023&lead_type_id=4&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e03e0&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=0&filters%5Bno_preexisting_life%5D=0&filters%5Bhealth_applicant_age%5D=50&filters%5Blife_applicant_age%5D=50&filters%5Bauto_lead_driver_age%5D=50&filters%5Bauto_driver_age_min_max%5D=50&filters%5Bauto_continuous_insurance%5D=3&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.065,GET ,/api/v1/ping
10.187.76.239,20-04-2021 06:46,/api/v1/ping?zip=53406&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e09ec&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=44&filters%5Blife_applicant_age%5D=44&filters%5Bauto_lead_driver_age%5D=44&filters%5Bauto_driver_age_min_max%5D=44&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.075,GET ,/api/v1/ping
10.153.142.176,20-04-2021 06:46,/api/v1/ping?zip=11050&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0a44&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=73&filters%5Blife_applicant_age%5D=73&filters%5Bauto_lead_driver_age%5D=73&filters%5Bauto_driver_age_min_max%5D=73&filters%5Bauto_continuous_insurance%5D=2&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.059,GET ,/api/v1/ping
10.159.242.8,20-04-2021 06:46,/api/v1/ping?zip=57701&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0871&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=66&filters%5Blife_applicant_age%5D=66&filters%5Bauto_lead_driver_age%5D=66&filters%5Bauto_driver_age_min_max%5D=66&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.058,GET ,/api/v1/ping
10.187.76.239,20-04-2021 06:46,/api/v1/ping?zip=10460&lead_type_id=4&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e03e0&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=0&filters%5Bno_preexisting_life%5D=0&filters%5Bhealth_applicant_age%5D=57&filters%5Blife_applicant_age%5D=57&filters%5Bauto_lead_driver_age%5D=57&filters%5Bauto_driver_age_min_max%5D=57&filters%5Bauto_continuous_insurance%5D=3&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.058,GET ,/api/v1/ping
10.153.142.176,20-04-2021 06:46,/api/profiles/jesus-lara-sons-roofing-inc.json?key=yhQwEoXKZU4y8RntnibxFmoy29UJqArr,200,1342,0.044,GET ,/api/profiles/jesus-lara-sons-roofing-inc.json
10.187.76.239,20-04-2021 06:46,/api/v1/ping?zip=45231&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e072b&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=55&filters%5Blife_applicant_age%5D=55&filters%5Bauto_lead_driver_age%5D=55&filters%5Bauto_driver_age_min_max%5D=55&filters%5Bauto_continuous_insurance%5D=1&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.063,GET ,/api/v1/ping
10.159.242.8,20-04-2021 06:46,/api/v1/ping?zip=32751&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12020&source_id=%7BLead_ID%7D&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=45&filters%5Blife_applicant_age%5D=45&filters%5Bauto_lead_driver_age%5D=45&filters%5Bauto_driver_age_min_max%5D=45&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=2&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.064,GET ,/api/v1/ping
10.153.142.176,20-04-2021 06:46,/api/v1/ping?zip=91351&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0a67&filters%5Binsured%5D=0&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=79&filters%5Blife_applicant_age%5D=79&filters%5Bauto_lead_driver_age%5D=79&filters%5Bauto_driver_age_min_max%5D=79&filters%5Bauto_continuous_insurance%5D=0&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.066,GET ,/api/v1/ping
10.187.76.239,20-04-2021 06:46,/api/v1/ping?zip=04064&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12020&source_id=%7BLead_ID%7D&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=45&filters%5Blife_applicant_age%5D=45&filters%5Bauto_lead_driver_age%5D=45&filters%5Bauto_driver_age_min_max%5D=45&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.056,GET ,/api/v1/ping
10.159.242.8,20-04-2021 06:46,/api/v1/ping?zip=37160&lead_type_id=10&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e088a&filters%5Binsured%5D=0&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=65&filters%5Blife_applicant_age%5D=65&filters%5Bauto_lead_driver_age%5D=65&filters%5Bauto_driver_age_min_max%5D=65&filters%5Bauto_continuous_insurance%5D=0&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.057,GET ,/api/v1/ping
10.187.76.239,20-04-2021 06:46,/api/v1/call_campaigns/phone?aid=2274&phone_cid=none&lead_type_id=1,304,0,0.031,GET ,/api/v1/call_campaigns/phone
10.153.142.176,20-04-2021 06:46,/api/v1/ping?zip=38863&lead_type_id=1&exclusive=1&insco=State%20Farm&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12162&source_id=2319&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=53&filters%5Blife_applicant_age%5D=53&filters%5Bauto_lead_driver_age%5D=53&filters%5Bauto_driver_age_min_max%5D=53&filters%5Bauto_continuous_insurance%5D=0&filters%5Bauto_lead_credit_rating%5D=2&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.264,GET ,/api/v1/ping
10.159.242.8,20-04-2021 06:46,/api/v1/clicks/listings,200,1859,0.11,POST ,/api/v1/clicks/listings
10.187.76.239,20-04-2021 06:46,/api/v1/clicks/listings,200,993,0.061,POST ,/api/v1/clicks/listings
10.153.142.176,20-04-2021 06:46,/api/v1/quotecalls/direct_post,200,39,0.057,POST ,/api/v1/quotecalls/direct_post
10.159.242.8,20-04-2021 06:46,/api/v1/call_campaigns/phone?aid=1515&phone_cid=default&lead_type_id=1,304,0,0.03,GET ,/api/v1/call_campaigns/phone
10.187.76.239,20-04-2021 06:46,/api/v1/clicks/listings?zip=16417&click_type_id=1&device_type=mobile&filters=%7B%3Ahome_owner%3D%3E%22No%22%2C%20%3Agender%3D%3E%22Female%22%2C%20%3Amarried%3D%3E%22Yes%22%2C%20%3Aage%3D%3E%2255-64%22%2C%20%3Acurrently_insured%3D%3E%22Yes%22%2C%20%3Alicense_status%3D%3E%22Active%22%2C%20%3Ayears_licensed%3D%3E%22Unknown%22%2C%20%3Aeducation%3D%3E%22Associate%20Degree%22%2C%20%3Avehicle_count%3D%3E%22Single%22%2C%20%3Anumber_of_drivers%3D%3E%22Multiple%22%2C%20%3Aincidents%3D%3E%22No%22%2C%20%3Anumber_of_major_incidents%3D%3E%22None%22%2C%20%3Anumber_of_minor_incidents%3D%3E%22None%22%2C%20%3Anumber_of_dui%3D%3E%22None%22%2C%20%3Alicense_suspension%3D%3E%22No%22%2C%20%3Asr_22%3D%3E%22No%22%2C%20%3Acontinuous_insurance%3D%3E%222-3%20years%22%2C%20%3Acredit_rating%3D%3E%22Good%22%2C%20%3Arequested_coverage%3D%3E%22Unknown%22%2C%20%3Asource_type%3D%3E%22Native%2FDisplay%2FSocial%202%22%7D&pingpost=true&user_id=10268,200,14,0.038,GET ,/api/v1/clicks/listings
10.153.142.176,20-04-2021 06:46,/api/v1/clicks/listings?zip=78749&click_type_id=1&device_type=mobile&filters=%7B%3Ahome_owner%3D%3E%22Yes%22%2C%20%3Agender%3D%3E%22Female%22%2C%20%3Amarried%3D%3E%22No%22%2C%20%3Aage%3D%3E%2235-44%22%2C%20%3Acurrently_insured%3D%3E%22Yes%22%2C%20%3Alicense_status%3D%3E%22Active%22%2C%20%3Ayears_licensed%3D%3E%22Unknown%22%2C%20%3Aeducation%3D%3E%22Associate%20Degree%22%2C%20%3Avehicle_count%3D%3E%22Multiple%22%2C%20%3Anumber_of_drivers%3D%3E%22Single%22%2C%20%3Aincidents%3D%3E%22No%22%2C%20%3Anumber_of_major_incidents%3D%3E%22None%22%2C%20%3Anumber_of_minor_incidents%3D%3E%22None%22%2C%20%3Anumber_of_dui%3D%3E%22None%22%2C%20%3Alicense_suspension%3D%3E%22No%22%2C%20%3Asr_22%3D%3E%22No%22%2C%20%3Acontinuous_insurance%3D%3E%224-5%20years%22%2C%20%3Acredit_rating%3D%3E%22Good%22%2C%20%3Arequested_coverage%3D%3E%22Unknown%22%2C%20%3Asource_type%3D%3E%22Native%2FDisplay%2FSocial%202%22%7D&pingpost=true&user_id=5422&session_id=0fdb576b-fc33-4585-9ece-725b4fec6c54,200,14,0.033,GET ,/api/v1/clicks/listings
10.159.242.8,20-04-2021 06:46,/api/v1/clicks/listings?zip=78749&click_type_id=1&device_type=mobile&filters=%7B%3Ahome_owner%3D%3E%22Yes%22%2C%20%3Agender%3D%3E%22Female%22%2C%20%3Amarried%3D%3E%22No%22%2C%20%3Aage%3D%3E%2235-44%22%2C%20%3Acurrently_insured%3D%3E%22Yes%22%2C%20%3Alicense_status%3D%3E%22Active%22%2C%20%3Ayears_licensed%3D%3E%22Unknown%22%2C%20%3Aeducation%3D%3E%22Associate%20Degree%22%2C%20%3Avehicle_count%3D%3E%22Multiple%22%2C%20%3Anumber_of_drivers%3D%3E%22Single%22%2C%20%3Aincidents%3D%3E%22No%22%2C%20%3Anumber_of_major_incidents%3D%3E%22None%22%2C%20%3Anumber_of_minor_incidents%3D%3E%22None%22%2C%20%3Anumber_of_dui%3D%3E%22None%22%2C%20%3Alicense_suspension%3D%3E%22No%22%2C%20%3Asr_22%3D%3E%22No%22%2C%20%3Acontinuous_insurance%3D%3E%224-5%20years%22%2C%20%3Acredit_rating%3D%3E%22Good%22%2C%20%3Arequested_coverage%3D%3E%22Unknown%22%2C%20%3Asource_type%3D%3E%22Native%2FDisplay%2FSocial%202%22%7D&pingpost=true&user_id=10268,200,14,0.03,GET ,/api/v1/clicks/listings
10.187.76.239,20-04-2021 06:46,/api/v1/call_campaigns/phone?aid=1910&phone_cid=default&lead_type_id=3,200,35,0.029,GET ,/api/v1/call_campaigns/phone
10.153.142.176,20-04-2021 06:46,/api/v1/clicks/listings?zip=78749&click_type_id=1&device_type=mobile&filters=%7B%3Ahome_owner%3D%3E%22Yes%22%2C%20%3Agender%3D%3E%22Female%22%2C%20%3Amarried%3D%3E%22No%22%2C%20%3Aage%3D%3E%2235-44%22%2C%20%3Acurrently_insured%3D%3E%22Yes%22%2C%20%3Alicense_status%3D%3E%22Active%22%2C%20%3Ayears_licensed%3D%3E%22Unknown%22%2C%20%3Aeducation%3D%3E%22Associate%20Degree%22%2C%20%3Avehicle_count%3D%3E%22Multiple%22%2C%20%3Anumber_of_drivers%3D%3E%22Single%22%2C%20%3Aincidents%3D%3E%22No%22%2C%20%3Anumber_of_major_incidents%3D%3E%22None%22%2C%20%3Anumber_of_minor_incidents%3D%3E%22None%22%2C%20%3Anumber_of_dui%3D%3E%22None%22%2C%20%3Alicense_suspension%3D%3E%22No%22%2C%20%3Asr_22%3D%3E%22No%22%2C%20%3Acontinuous_insurance%3D%3E%224-5%20years%22%2C%20%3Acredit_rating%3D%3E%22Good%22%2C%20%3Arequested_coverage%3D%3E%22Unknown%22%2C%20%3Asource_type%3D%3E%22Native%2FDisplay%2FSocial%202%22%7D&pingpost=true&user_id=15363,200,14,0.034,GET ,/api/v1/clicks/listings
10.159.242.8,20-04-2021 06:46,/api/v1/ping?zip=08065&lead_type_id=4&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e04b0&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=51&filters%5Blife_applicant_age%5D=51&filters%5Bauto_lead_driver_age%5D=51&filters%5Bauto_driver_age_min_max%5D=51&filters%5Bauto_continuous_insurance%5D=1&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.057,GET ,/api/v1/ping
10.187.76.239,20-04-2021 06:46,/api/v1/ping?zip=07024&lead_type_id=10&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e088a&filters%5Binsured%5D=0&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=73&filters%5Blife_applicant_age%5D=73&filters%5Bauto_lead_driver_age%5D=73&filters%5Bauto_driver_age_min_max%5D=73&filters%5Bauto_continuous_insurance%5D=0&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.055,GET ,/api/v1/ping
